time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,pitch_error_deg,pitch_torque,ttc_s,bbox_scale_px,bbox_growth_px_s
5.783333333333333,track,-9.977665067321043,0.0,14.602217504899347,0.15900968640498267,-0.9310724579671869,13.0,0.0,15.0,7.508792159894929,20.0,5.700536330494551,14.29946366950545,0.0003618262844126384,nan,nan,nan
5.7875,track,-9.976984576331542,0.0,14.598356488068053,0.16331783747995027,-0.926644039510584,13.0,0.0,15.0,7.508792159894929,20.0,5.7661599537152695,14.233840046284731,0.0003618262844126384,nan,nan,nan
5.791666666666667,track,-9.976285825160533,0.0,14.594514993623699,0.16770028104247087,-0.921958666644861,13.0,0.0,15.0,7.51050798445846,20.0,5.831883997185921,14.168116002814077,0.00033811745118187764,nan,nan,nan
5.795833333333333,track,-9.975568510525243,0.0,14.590694001780946,0.17215551246943583,-0.9170380422607619,13.0,0.0,15.0,7.51050798445846,20.0,5.897704111452729,14.102295888547271,0.00033811745118187764,nan,nan,nan
5.8,track,-9.974832334634995,0.0,14.586894413212589,0.1766822136593792,-0.9119012564058666,13.0,0.0,15.0,7.512269403347024,20.0,5.963615743611806,14.036384256388192,0.00031481206325253085,nan,nan,nan
5.804166666666666,track,-9.974077005223231,0.0,14.583117051469616,0.18127905882326886,-0.9065668183136404,13.0,0.0,15.0,7.512269403347024,20.0,6.029614696707172,13.970385303292826,0.00031481206325253085,nan,nan,nan
5.808333333333334,track,-9.973302234790957,0.0,14.579362673004688,0.18594490374603284,-0.9010508315826627,13.0,0.0,15.0,7.514076340786321,20.0,6.095696569254666,13.904303430745333,0.00029189916100529414,nan,nan,nan
5.8125,track,-9.972507740700687,0.0,14.575631968549342,0.19067858166468238,-0.8953690692829526,13.0,0.0,15.0,7.514076340786321,20.0,6.161857307612129,13.83814269238787,0.00029189916100529414,nan,nan,nan
5.816666666666666,track,-9.971693228845297,0.0,14.571925721216564,0.1954828452935757,-0.8894993598668083,13.0,0.0,15.0,7.584169132970868,20.0,6.228092634458967,13.771907365541033,0.00026936850210468755,nan,nan,nan
5.820833333333333,track,-9.97085841033193,0.0,14.568244646085743,0.2003564432080384,-0.8834580313970704,13.0,0.0,15.0,7.584169132970868,20.0,6.294398610436104,13.705601389563896,0.00026936850210468755,nan,nan,nan
5.825,track,-9.970003000697398,0.0,14.564589399792192,0.20529831228768802,-0.8772591104524098,13.0,0.0,15.0,7.586084013985558,20.0,6.360771090499646,13.639228909500353,0.0002472120255593952,nan,nan,nan
5.829166666666667,track,-9.969126720065475,0.0,14.560960581002997,0.21030735166153833,-0.870916509407076,13.0,0.0,15.0,7.586084013985558,20.0,6.427206260153737,13.572793739846263,0.0002472120255593952,nan,nan,nan
5.833333333333333,track,-9.968229292378982,0.0,14.557358739348784,0.21538264475840496,-0.8644419970110436,13.0,0.0,15.0,7.588044451611523,20.0,6.493700098881674,13.506299901118327,0.00022542158823289225,nan,nan,nan
5.8375,track,-9.967310445617196,0.0,14.553784375061667,0.2205232228285463,-0.857847428907794,13.0,0.0,15.0,7.588044451611523,20.0,6.560248909280702,13.439751090719296,0.00022542158823289225,nan,nan,nan
5.841666666666667,track,-9.966369911040958,0.0,14.550237947351434,0.2257282982970139,-0.8511426504559971,13.0,0.0,15.0,7.590050273095374,20.0,6.626848787787412,13.373151212212587,0.00020398922661460936,nan,nan,nan
5.845833333333333,track,-9.96540742346708,0.0,14.546719873306792,0.2309970177304593,-0.844337770714194,13.0,0.0,15.0,7.590050273095374,20.0,6.69349614662725,13.306503853372751,0.00020398922661460936,nan,nan,nan
5.85,track,-9.9644227106924,0.0,14.543230622129293,0.23633106592355627,-0.8374202825996265,13.0,0.0,15.0,7.631423102201084,20.0,6.7601871796430455,13.239812820356955,0.00018290761006618892,nan,nan,nan
5.854166666666667,track,-9.963415504271929,0.0,14.539770619964365,0.24172954091316562,-0.8304005195826362,13.0,0.0,15.0,7.631423102201084,20.0,6.826918388831028,13.173081611168971,0.00018290761006618892,nan,nan,nan
5.858333333333333,track,-9.962385538735857,0.0,14.536340258007945,0.2471917286573161,-0.8232868695410223,13.0,0.0,15.0,7.633529937169328,20.0,6.893686071318422,13.106313928681578,0.00016217096158945227,nan,nan,nan
5.8625,track,-9.96133255193157,0.0,14.532939890700357,0.25271683302885856,-0.8160881538209939,13.0,0.0,15.0,7.633529937169328,20.0,6.960486825760046,13.039513174239953,0.00016217096158945227,nan,nan,nan
5.866666666666666,track,-9.960257853709706,0.0,14.529556589394888,0.2579275732473113,-0.8119923133127105,13.0,-0.9235575651883878,1.0,2.736953814001632,20.0,7.027319843640004,12.972680156359996,0.00014177342671685823,14.66797564539848,18.76166303929372,1.2790901411933744
