time_s,phase,x_m,y_m,z_m,vx_mps,vz_mps,command_vx_mps,command_vz_mps,command_altitude_m,command_thrust_n,command_pitch_deg,measured_pitch_deg,ttc_s,bbox_scale_px,bbox_growth_px_s
0.5291666666666667,takeoff,-10.0,0.0,1.3348147601788614,0.0,5.412873503935753,nan,nan,nan,11.599163377476387,0.0,-0.0,12.03457608131398,16.492422502470642,1.3704198960591836
0.5333333333333333,takeoff,-10.0,0.0,1.3575037959748355,0.0,5.44536859103379,nan,nan,nan,11.599163377476387,0.0,-0.0,nan,nan,nan
0.5375,takeoff,-10.0,0.0,1.380326881019026,0.0,5.477540410605679,nan,nan,nan,11.599163377476387,0.0,-0.0,nan,nan,nan
0.5416666666666666,takeoff,-10.0,0.0,1.4032815242020709,0.0,5.509114363930808,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.5458333333333333,takeoff,-10.0,0.0,1.4263654436398046,0.0,5.540140665056086,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.55,takeoff,-10.0,0.0,1.4495765478766947,0.0,5.5706650168536385,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.5541666666666667,takeoff,-10.0,0.0,1.472912918872044,0.0,5.600729038883861,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.5583333333333333,takeoff,-10.0,0.0,1.4963727965859777,0.0,5.630370651344102,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.5625,takeoff,-10.0,0.0,1.519954565002975,0.0,5.659624420079406,nan,nan,nan,11.037790535462545,0.0,-0.0,nan,nan,nan
0.5666666666666667,takeoff,-10.0,0.0,1.5436567394488363,0.0,5.688521867006712,nan,nan,nan,11.037790535462545,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5708333333333333,takeoff,-10.0,0.0,1.5674779550728557,0.0,5.717091749764639,nan,nan,nan,11.037790535462545,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.575,takeoff,-10.0,0.0,1.5914169563809175,0.0,5.745360313934813,nan,nan,nan,11.037790535462545,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5791666666666666,takeoff,-10.0,0.0,1.6154725877174891,0.0,5.773351520777213,nan,nan,nan,11.037790535462545,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5833333333333334,takeoff,-10.0,0.0,1.6396425955010947,0.0,5.80080186806534,nan,nan,nan,10.501679013871815,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5875,takeoff,-10.0,0.0,1.663924915587703,0.0,5.827756820785986,nan,nan,nan,10.501679013871815,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5916666666666667,takeoff,-10.0,0.0,1.6883176562983118,0.0,5.854257770546095,nan,nan,nan,10.501679013871815,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.5958333333333333,takeoff,-10.0,0.0,1.7128190830495198,0.0,5.880342420289934,nan,nan,nan,10.501679013871815,0.0,-0.0,6.904480468558585,16.492422502470642,2.388655102664616
0.6,takeoff,-10.0,0.0,1.737427604423497,0.0,5.906045129754551,nan,nan,nan,10.501679013871815,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6041666666666666,takeoff,-10.0,0.0,1.7621417595321798,0.0,5.931397226083832,nan,nan,nan,10.501679013871815,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6083333333333333,takeoff,-10.0,0.0,1.7869602065466368,0.0,5.956427283469691,nan,nan,nan,10.501679013871815,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6125,takeoff,-10.0,0.0,1.8118817122766886,0.0,5.98116137521243,nan,nan,nan,10.501679013871815,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6166666666666667,takeoff,-10.0,0.0,1.83690406250352,0.0,6.0053640544395295,nan,nan,nan,10.01466929711366,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6208333333333333,takeoff,-10.0,0.0,1.8620252302841056,0.0,6.029080267340537,nan,nan,nan,10.01466929711366,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.625,takeoff,-10.0,0.0,1.887243359133398,0.0,6.052350923830175,nan,nan,nan,10.01466929711366,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6291666666666667,takeoff,-10.0,0.0,1.9125567478007837,0.0,6.075213280172581,nan,nan,nan,10.01466929711366,0.0,-0.0,10.622277643936284,16.492422502470642,1.5526258167320004
0.6333333333333333,takeoff,-10.0,0.0,1.9379638364772591,0.0,6.0977012823541115,nan,nan,nan,10.01466929711366,0.0,-0.0,nan,nan,nan
0.6375,takeoff,-10.0,0.0,1.963463194288304,0.0,6.119845874650782,nan,nan,nan,10.01466929711366,0.0,-0.0,nan,nan,nan
0.6416666666666666,takeoff,-10.0,0.0,1.98905350794363,0.0,6.1416752772782,nan,nan,nan,10.01466929711366,0.0,-0.0,nan,nan,nan
0.6458333333333334,takeoff,-10.0,0.0,2.0147335714291725,0.0,6.16321523653016,nan,nan,nan,10.01466929711366,0.0,-0.0,nan,nan,nan
0.65,takeoff,-10.0,0.0,2.0405012284267006,0.0,6.184237679406737,nan,nan,nan,9.541609898220678,0.0,-0.0,nan,nan,nan
